,shop_id,name,review_count,rating,latitude,longitude,price
840,ihplCj2HKWR7z-bBKf8Nzw,POST,225,4.5,40.722976,-73.983016,$$
841,mBnwuzY0Wokij4RIqedeBg,Four & Twenty Blackbirds,62,4.0,40.68023,-73.96938,$$
842,y2teS3BCalqQ8nym1Mp2Dw,Bishop Wells,12,4.5,40.657966,-73.950753,None
843,9tfCWhTSQtmMcf9gp5fi6w,Brooklyn Whiskers - Greenpoint,22,4.5,40.7333354675873,-73.9546906898997,$
844,R7V8ZztJ0kRSvVqanXjb5g,OS Cafe,25,5.0,40.66476,-73.98648,$
845,yHMVygn4WQ7mCH2-N_dj_w,DUB Pies,202,4.0,40.66043,-73.98017,$
846,P58WuRP1AGD9ruE2bZ2urw,Dough,1704,4.5,40.6890699083996,-73.9571077502625,$
847,Pu0AKdb_fSg0S_crsIp0uw,Sonnyboy,53,4.0,40.72052,-73.9901,$$
848,QEY6X80_WXLmCvpOxphzxA,Smør,22,4.5,40.72927,-73.98153,None
849,Oq1mej1BYfjcdPKkM_5o8g,High Street On Hudson,387,4.0,40.73888,-74.00574,$$
850,eN8Cmf0Vxucyg02NyP7mbw,Father Knows Best,277,4.0,40.6901735,-73.9069755,$$
851,t2iNgfFikLQJynJSURth0A,Greecologies,400,4.5,40.720387,-73.996581,$$
852,KIJX1U-O8cKn4rk5PKAj6Q,Maman,2,4.0,40.74062,-74.00734,None
853,_DPasRlhN-P3Y1b24NWzMA,Kinship Coffee,6,2.0,40.7622229004933,-73.9257671346388,None
854,WJIZx6wz5NUle4ZZ--4wWA,Java Joe,68,4.5,40.6673199,-73.98091,$$
855,scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,494,4.0,40.75403,-73.98539,$$
856,HpGdo46h1iZqZF_MN3DAmw,CHALAIT,79,4.5,40.7287,-74.00788,$$
857,q_rJoy7_5-dJc3A9yiqxHA,Cafe Nomis,21,4.5,40.6640299,-74.11869,$$
858,gC7QKqUe2wrxUTxL11ab1A,Gertie,45,4.0,40.712389535839,-73.9554534314038,None
859,PaKqTeV73sf_mkx536TSPg,Coperaco,72,4.5,40.7399540949434,-74.1578396355237,$
860,iC2dr0jfGeZJ6SjxcNWz-Q,The Deck,14,3.5,40.65304,-73.97595,None
861,BOeb0FFF2XJqDjkdaBwVlA,Blue Bottle Coffee,22,4.0,40.7793056,-73.9809228,None
862,jL0kE1pdABL7ZaUffCp3ug,Black Swan Espresso,99,4.5,40.73948,-74.17241,$$
863,JyhfaQ4ceNK3dtLZzrtRLw,The End,72,4.0,40.7139553180239,-73.9513949677348,$$
864,BFsKXS1XKe4eXoAEnYgwkA,Doughnut Plant,231,4.0,40.7426996540032,-73.9352368502625,$$
865,opA6T-cCCdBmixRs_3Q3Lw,Calyer,11,5.0,40.6938,-73.96394,None
866,oGVRHKxsWeSnonI3-7it5w,Celsious,59,5.0,40.71905,-73.95923,$$
867,GZQX3sZt1M4D_np3pM6qbQ,Modcup Coffee,30,4.0,40.736845554068,-74.0677558035152,$
868,-68EJ6yIbtfPUdWXwUnlEw,Bread & Joe,85,4.5,40.66485,-73.99383,$
869,JMWE5ihCCFxP6r7-I8wMSw,Coffee Mob,99,3.5,40.635699,-73.962578,$$
870,I1VIMaqC6nq7IZ1mw76Smw,Hungry Ghost,298,3.5,40.680439674886,-73.974469572792,$$
871,neQhy2qWssEsbHPkWjmYSQ,Roth Bar,3,4.5,40.74788,-74.00693,None
872,Wg-Tn-Z2Ck6PbYuIiNYXpg,Hungry Ghost,68,3.0,40.6763573,-73.971138,$
873,TgrtP0xrI1pyQUL6cjcYiQ,By Name,28,4.5,40.7254827763022,-73.9923697100955,None
874,GIQ1vzw2rNnbNxkDy0XHEw,Joboken Cafe,20,4.5,40.7357977881101,-74.0295340153731,None
875,Vdms7GjK3F3bls8kJkC48A,bwè kafe,250,4.5,40.7487255334854,-74.0275103598833,$
876,d1BU81f_yEqUfFjKMNQjsw,bwè kafe,128,4.5,40.7307073,-74.0316501,$
877,fvDZVAvv_g4L-WWkbDpCXg,Patisserie Claude,242,4.0,40.7327402,-74.0018208,$
878,1n_UrlwXIXm9ptVNZS6tSg,Café Esencia,38,4.5,40.70259,-73.90122,None
879,AVD3Qo2VHRDfbPKL09lmfA,Charlotte Patisserie,202,4.5,40.72308,-73.95025,$$
880,K7Pr-ud5PYGnj-EWHNpSnA,Lavazza Café,72,4.0,40.74197,-73.9895,$$
881,HUvJvBOdHLWb8SwqtORbwg,Jake's @ The Knick,6,3.5,40.755599,-73.9862681,$$
882,lSeEbTefwsBytTjOigFLlQ,D&D Coffee Shop,122,4.0,40.64031,-73.99529,$$
883,kx33pm8e2G2mDhj6CQLe_Q,Fat Cat Kitchen,153,4.5,40.73314,-73.98607,$
884,4CN1VGt2KbFKYvCMBfYg8Q,Red Pipe Cafe,423,4.0,40.7193307280619,-73.8427593914795,$$
885,8k5HK-A6gggIwqwmqCqPnQ,Camila's Cafe,41,4.5,40.67973,-74.0054,$
886,v23SVmEW9Mr3fM2M-wV8aQ,Recolte,154,4.0,40.78013,-73.98074,$$
887,oo5NYcQuPFODUADeDOpn2w,Brewshot,102,3.5,40.71502,-74.04644,$$
888,CTWQmyPG1wSYHJV-VlNZzg,Gregorys Coffee,161,3.5,40.7542275,-73.98820733,$
889,yVvYn_KTAtqIFdKXxUBfQw,Chez Nish,5,4.0,40.70262,-73.91936,None
890,LG0sr5blfcaY4JsC_wkXjg,Milk Bar Brooklyn,46,3.5,40.6756640368704,-73.9781353864794,None
891,Q6qHkTit6cROizlLt2oQXA,Earth Cafe,191,3.5,40.7954099,-73.9709,$
892,hSpJ_t0hVN3jxA0SlGPQqQ,Jack's Stir Brew Coffee,18,4.0,40.71628947112,-74.0098278969526,$$
893,HCZB0NgMrwrg07NfpobFKQ,Roast'd Coffee,5,5.0,40.856983,-73.981316,None
894,xkoWpDYcWVHPhAWPopcdDg,Prince Tea House,829,4.0,40.76133,-73.83264,$$
895,w3kIDjWxR83Yn8ST7egFDQ,Ara Coffee,55,4.5,40.8285926,-74.1019108,$
896,EfayCQ-uIn-yGDF4kcjBiQ,Paris Baguette,127,4.0,40.6910452600365,-73.9915985693088,$$
897,QDRR34aCeeEhrL98gG6Obw,Mike's Coffee Shop,193,4.0,40.689673412113,-73.9653054186587,$
898,07CFPHGST8k37uHYAGxYqQ,Pink Moose,135,4.5,40.75911,-73.96212,$$
899,3u3oNlQlXA73XwIpdxM2qg,Konditori,65,4.0,40.6771578884979,-73.9637949827615,$
900,nl2cdtMUBCMTwTUy6IJ6HQ,Serengeti Teas & Spices,233,4.5,40.80582,-73.94127,$$
901,jg7B0Pd1j_gCV_AKk3iVDQ,Maison Kayser,118,3.5,40.6921231,-73.9911683,$$
902,jxJ5cnJ4C4SkERebb4g1-w,The French Workshop,810,4.5,40.765684008587,-73.7716380616753,$$
903,5QfE9v_IfCgAezqnHNzHWg,The Buren,40,3.5,40.69196,-73.92608,$$
904,B5DVYcAYXqesHAMXurtKDQ,Butter & Scotch,477,4.0,40.669893909327,-73.9583220803651,$$
905,dN17XjupSnAdIapJyXK_qg,Brooklyn Artisan Bakehouse & Cafe,48,4.0,40.6621475219727,-73.9450302124023,$$
906,m5Q27Jx9tkBETs5Ua32Agg,Milk & Pull,103,3.5,40.702156,-73.919386,$
907,9C8btMkJBSwmo1FZAWNKPg,Ole & Steen,47,4.0,40.7556389,-73.9734987,None
908,KnL4zytxSFpSkxHXf3EIqQ,Tung Sum Bakery,1,5.0,40.64555,-73.99572,None
909,KWPqhblxnHeuwN7fFqGkHg,Konditori,136,3.5,40.68786,-73.989992,$
910,g7ej2PiUKT1fsK1pNd05cg,Cafe Martin,129,4.0,40.67168,-73.98403,$
911,f_LF_IWOKg8t5-LLm2tZgQ,Bookery,36,4.0,40.6531,-74.002867,$
912,OMHH97xIajGoCK_G-X3x_Q,The Coffee Inn,146,4.0,40.7668045,-73.95653,$
913,pLfd2Mb52OwUBD84rFESew,G.O.A.T. Coffeehouse,22,4.5,40.80872,-74.1181,None
914,uEWZOtNI22tdY3lDQNM72A,XXX Coffee,4,4.5,40.71546,-73.99007,$
915,iO3eYIq01lHO0_XFEj85XA,Kahvë,1,5.0,40.72811,-73.98868,None
916,C7eNzsZ-3ni4SHwwR_zg9Q,Flor Cafe,10,4.5,40.6823926985621,-73.9612195114848,None
917,OwPRtT-Xu5uc2bAfIy6NWw,Joe Coffee Company,158,4.0,40.7469020720739,-74.0016702997605,$$
918,LlFzCkSDiDlAcFFodVJvuA,Le Paris Dakar,168,4.5,40.6809258032319,-73.949719042328,$$
919,59dulpe8fTkvAtDVIdAW4Q,Brooklyn Whiskers Bakery,136,4.0,40.69555,-73.92947,$
920,biapLGctTtB9MDl2UW8bXQ,Eagle Trading,128,4.5,40.7349840789407,-73.9583024736656,$
921,cphmn2tFViNqhEITa0c0mg,Cafe Grumpy,31,3.5,40.70396,-74.01196,$$
922,dCpEEfyvj95C6qLd-D92CQ,Lili and Cata,6,5.0,40.72968200694,-73.9581255093592,None
923,LgQaLdxXzWLSL8rUkGR0YA,Konditori,148,3.5,40.6772395,-73.9800557,$$
924,9VMDl56rj9BZw8xfBZbv8g,29B Teahouse,43,4.0,40.72248,-73.98297,$$$
925,qQyknbv7ndx0HslLZd7xyg,a.cafe,250,4.0,40.7644006446201,-73.9756905214958,$$
926,w9ncpdj8z6RUBS3eDWjoUw,Tea Plus Cafe,234,4.0,40.761702,-73.918496,$$
927,okwe_8q4jBmqECTnpq19VA,Crema,51,5.0,40.72386,-74.07046,$$
928,6qLuuD_ItbqMgJv8xxoeSA,Xanadu Coffee,38,4.0,40.744743347168,-73.996452331543,$
929,98URsYAwTfXRPP5e1ONPug,MAYA Bed-Stuy,87,4.5,40.68719,-73.944167,$$
930,5VdUwmUWt8R8EhclxYiZOA,Milk & Pull,43,4.0,40.68148,-73.9286,$$
931,WNn6WlOHot6p13azbwbjYw,Duzer's Local,38,5.0,40.62862,-74.07981,$
932,jk1czy1OiwpEBlWxM8wDlw,Buttah,99,5.0,40.70816,-73.913809,$$
933,DCiEo7qucPaEj7Gtdj1U9A,Sant Ambroeus,363,4.0,40.7752929376282,-73.9629447443084,$$$
934,V3ZvBwLvKBSohMT1j6C-gg,William Greenberg Desserts,224,4.0,40.77854,-73.96069,$$
935,ht3DxDFrvMRSv9WeeX80NA,Lox,45,4.0,40.7055377733267,-74.0180295074092,$$
936,VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,1003,4.0,40.733828,-73.993052,$$
937,HcWm-9ZZu2_brnuRxN5Gpg,Tutt Cafe,220,4.0,40.700188,-73.99322,$
938,QHYqNQhQ8NVK0RX68Y4PuQ,Levain Bakery,689,4.5,40.8049739,-73.9551513,$$
939,4uD_21UcjZvqji0okFDlZw,Laisha's Coffee Shop,5,5.0,40.7820276097723,-74.0124044939876,None
940,T359YSSXKd6bFU0OmG61lA,Muchmore's,63,4.0,40.7164523632333,-73.952944278717,$
941,a-nIdWxdtzAMzJfi6BQw9w,Mis Antojos Coffee Shop,1,5.0,40.7446772594217,-73.9103208892593,None
942,R1X1PY1SSCKyFZI6CWJgmA,Love Cafe,150,4.5,40.7945827440822,-73.9337050382274,$
943,DjKAV1M7HWGGyzsfqUrcFw,Debutea,136,4.5,40.72912,-73.99922,$
944,D2l6XG53ORM_wQg7c6dsAQ,Bāng Bar,67,4.5,40.76847,-73.983092,None
945,R1JdirPQ8fjNBfESdLYK5g,Sun House Cafe,44,4.5,40.6474965,-74.0004084,$
946,j8qdGKAOq6Jz9B3pZsBqDw,Manon Café,44,4.5,40.7085915,-74.0108032,$
947,iTcxncdrcQRK1tdcbFIqGQ,Aux Merveilleux De Fred,319,4.5,40.738362,-74.004134,$$
948,OOoua3Q6PfqtImv3DjdcWw,Parlay,366,4.5,40.6464,-73.99862,$$
949,rr0toD595TOxa5j8zyy_8Q,Gregorys Coffee,30,4.0,40.7540817260742,-73.9734878540039,$$
950,eB3yIiCXNMYf3GX4VkcLeQ,B18 Coffee Kitchen,93,3.0,40.714258,-74.043234,$$
951,BsUpOyQv8PJD_POI8Z0vwQ,Coffee at Le District,17,2.5,40.712455,-74.015304,$$
952,qgY41g_eg0eNzewCXmKcaA,Lillo Cucina Italiana,102,5.0,40.69023,-73.99634,$
953,Yg5RYfgQauY4mvY3pixzqA,Le Petit Parisien,54,4.5,40.72821,-73.98921,$$
954,WCx5inY5VP05bjF3W05zcg,Macchiato Espresso Bar,188,4.0,40.75265,-73.97462,$$
955,pyOqs8B6Cm3XK_l9qkTQZw,Gregorys Coffee,25,4.0,40.75799,-73.96941,$$
956,YI49ybEJNLBbzwl5Qx2AMg,Cafe Boulis,181,4.5,40.7646102445833,-73.9236790957008,$
957,S-Z66xik60GYEtfD1ZMJpw,Cypress Inn,118,4.5,40.705554,-73.915183,$
958,XJkXScoRoEchNKaOiZj-Qw,Ninth Street Espresso,9,4.0,40.74844,-73.99371,$$
959,iAiQP9RjAxv395tpjb8IUA,Westside Coffee Shop,75,4.5,40.72009,-74.00366,$
960,3XhcvunKBpGoh-3fDBZ01w,Mahalo New York Bakery,141,4.5,40.7012182,-73.8868542,$$
961,2uS1f2hNHPzHPOLUdxrVHA,Kinship Coffee,195,4.0,40.7634513207248,-73.9151231902811,$$
962,ciAah2_V_2km3K4RrXresA,Cafe Buunni,118,4.0,40.8551457692476,-73.9377301409453,$
963,AqBxeLhP5dDnLqmbpdRN-Q,Tea I Y,16,4.5,40.71697,-73.99471,None
964,yfA52uk39F81HWUgHBTP0g,Communitea,112,4.0,40.74541,-73.95018,$
965,LbgBFEdSkWyQ06rGN1t4uQ,Gelateria Gentile,125,4.5,40.7161757,-73.9637628,$
966,Kq6WMwG2kYrYpFF62TiY3A,Cafe Noi,386,4.0,40.77168,-73.95649,$$
967,cNJoPLFnHLQc8F-8S_M52w,Cafe Italia,7,4.5,40.8441696166992,-73.8300933837891,$$
968,W9y2SOsnRquseBMGxurJVA,New York City Bagel & Coffee House,17,4.0,40.762239,-73.926365,None
969,EKk-W0musmo4z1qnQQ5XgA,The Local Bar and Cafe,70,4.5,40.7495622,-73.9477008,$
970,iJtJ3W_o0uHtHmLkcjI3Gw,Cafe Frederick,110,4.0,40.8030219,-73.9563781,$$
971,ES8aMHFQOXMlaIeILE87DQ,Cafe Jax,514,3.5,40.776062,-73.9518727,$
972,PWsU_ORsfcjeeUqocm9vQg,Petee's Pie Company,679,4.5,40.7192158508607,-73.9912822511308,$
973,05E35lYOpo0yD5Bcd_rC0g,Gorilla Coffee,130,3.0,40.68085,-73.9756699,$
974,yaKaBEESvvouVfLrEt8oMg,Vanilla Gorilla Cafe,21,4.0,40.75905,-73.99032,$$
975,zF0mtAyEqhS5zMvV8MMJiw,Cocoa Bar,287,4.0,40.7208064494768,-73.9843258462175,$$
976,KicvWPq0LYweVg1M1cs1_A,The Bean,221,3.5,40.719995473149,-73.9549927154835,$$
977,YAT6W31Waw6C8cm0iSB7AA,Gregorys Coffee,57,4.0,40.7043246187963,-74.0117003847385,$$
978,tuwlwM-6WQ62Gn1MVf8hqA,Maggie's Farm Espresso,48,4.5,40.719672,-74.03662,$$
979,77MbLPv6kHqExRoK1xOK9w,Prince Tea House,207,4.0,40.603768,-73.995949,$$
980,d_2sC2mYOJLqoUVav83rzg,Irving Farm New York,100,3.5,40.75636,-73.97177,$
981,WLDxwPbjOlSkqRW9bS-Frg,Amorino Gelato,672,4.5,40.7595642,-73.9884984,$$
982,UYsf8SGl8IZcAlVAxnkSCA,Milk crate,1,4.0,40.63511,-73.99246,None
983,Jt6RTVZBDn648uu6KkZe9g,Feroce Caffè,8,3.5,40.74634,-73.99096,None
984,7YW6FGfOKG5IaSca0wW8WA,Oren's Daily Roast,145,3.5,40.8054989,-73.965405,$
985,6moXprIoZQnL82vAiCTY1Q,Coffee Pot,38,4.5,40.77534,-73.91378,$
986,_u0t3FLefbCwsB6LupJj4g,Le Cafe Coffee,5,4.0,40.74332,-73.98369,None
987,BJL3JbPPX97a58GTURvTxA,The Donut Pub,844,4.0,40.738867,-73.999811,$
988,N5UY113nNpeKdLPv0cbMjQ,The Wild Son,429,4.5,40.74073,-74.00836,$$
989,ODgsRl7zg6cwNSQLE0SGIQ,Madame Sousou Cafe,143,4.0,40.7633468,-73.9220508,$
990,ZMQzXIiqdBIuicFySTWGKg,Dough,1443,4.0,40.73931,-73.99243,$
991,aSDGr4NIfm1C6IspWSNaQw,Orwasher's,364,4.5,40.772197,-73.955062,$$
992,meVzfRH_wLAJjcrCAhkh1g,Chanson,306,4.0,40.7417,-73.990571,$$
993,S_zWd17ygAG8ayTqoV8MrQ,Gregorys Coffee,46,4.0,40.72767,-74.00708,$$
994,L7_MTRZyYp_i-cnH2CU4zQ,Dudleys,651,4.0,40.71798,-73.99042,$$
995,5oa4qurDaS9YACRZeTNywQ,Bluestone Lane,7,4.0,40.74179,-73.9871299,None
996,XskangHFq3JD9klJFuGH8w,Doughnut Plant,2440,4.0,40.7444886,-73.9969095,$$
997,wOcmiJaW-1vhPmt-4kJ6Pw,Cafe Bark,35,4.5,40.8513550757183,-73.9398384015253,None
998,VImctKXnwzT_zrsc1ssvbg,Brooklyn Bagel & Coffee Company,644,4.5,40.76055,-73.92176,$
999,Xp_4TwxxapITv2upH0jUjA,Macdonough Café,112,4.5,40.683924,-73.917108,$
1000,goA3gE2efEA5YndxkU8hZw,Bluestone Lane,49,4.5,40.7563699,-73.97692,$
1001,yXdw3AZIp1Rk9ps2iqsFyw,Simon Sips,205,4.5,40.75791,-73.9825,$$
1002,hI0dqu_rstetdxkBJ6nd-w,Domenico Vacca Café,10,5.0,40.7622337341309,-73.9756851196289,$$
1003,PevQg80JGAhgMf0BKWsa_A,Java Girl,195,4.0,40.76415,-73.95939,$
1004,VNZ661bD28qh5PcFlp6g4g,Oslo Coffee Roasters,7,4.0,40.76068833,-73.99907167,None
1005,IJ2D-ZYk6zuxUBJo7pZFEA,Boule & Cherie,89,4.0,40.77593,-73.98382,$
1006,nGnQVWt5WDBVdQYy0ceMTQ,Gregorys Coffee,79,3.5,40.7609422,-73.9730702,$$
1007,PZYziy4a5TrhxAnWFWZKyA,Gregorys Coffee,69,4.0,40.74839,-73.99288,$$
1008,aqA__En5l7qxszEdK4Bz7A,Pennylane Coffee,4,4.0,40.75066,-73.97379,None
1009,lgNYgPhG_LsBPUSy2qRgcA,Gregorys Coffee,77,4.0,40.75157,-73.98059,$
1010,rDaFCFuZ4jc3JMadrDGYbA,Ramini Espresso Bar & Cafe,173,4.5,40.7536963373423,-73.9910175651312,$
1011,qcS_sBUAi1MhxOrjwU75Pg,Coffee Clock,56,4.0,40.76961,-73.95721,$$
1012,xURV2FEvIWEt4FOHJANxZQ,OCD CAFE,22,5.0,40.7577995139656,-73.9817215147278,$
1013,x52B25Yb8yTCqP4RTYqDAQ,The Doughnut Project,110,4.0,40.76607,-73.97986,$
1014,Mmr-mIj_5AaPhO-jadhuwg,Stone Street Coffee Company,71,4.0,40.74359,-74.00322,$$
1015,uz157PmNVyv5K1K1GtwdWA,Blu Cafe,49,4.0,40.7766270661384,-73.9890944849755,$
1016,oCYg1xcD2IVbM3iRotvAHg,Think Coffee,75,3.0,40.7520507,-74.0015759,$
1017,n0MKLSfPWiDCvQsRFAt8HA,NINO'S COFFEE & GRILL,6,5.0,40.75614,-73.98316,None
1018,WGIkWEuB9mmt78zYhNT_MQ,Joe Coffee,240,4.0,40.7529931503065,-73.9770462251307,$$
1019,D1u3iqdd03wBBUXd-gEVwQ,Caféine,75,4.0,40.80342,-73.95571,$$
1020,jW1zRsnPs8LB-_ORcgA4mw,Le Café Coffee,50,4.5,40.7596664428711,-73.9697418212891,$
1021,-E3r_InhWrlO54Bq71f0RA,Joe Coffee Company,18,4.0,40.77899,-73.9811299,$$
1022,v4X0_xdRmVDQ5qgyGAubHw,Pickler,337,4.5,40.7520790100098,-73.9721755981445,$$
1023,YUAdnx_wgXYBlZjXjQHwBw,Jack's Stir Brew Coffee,15,4.5,40.781221,-73.954139,None
1024,9BM1-Obd5Dr8pErgyBbQAQ,The Commons Chelsea,222,4.0,40.74102,-73.99829,$$
1025,1dNYcnZPJJKPI56an0AB4Q,Cafe Bilboquet,30,3.5,40.76386,-73.97037,$$
1026,GnpMYuiz_jWPexVMKYr1SA,Manhattan Espresso Cafe,77,4.0,40.755742,-73.972088,$
1027,C6GOh4ebry81vuG_765VvA,Paris Baguette,3,4.5,40.7551153800632,-73.9867267012596,None
1028,s15qvn8hiuW6ZNuFnIR95g,Senbird Tea,2,5.0,40.75409,-73.99039,None
1029,0YKbH8fuMJg_26A_F0R3vw,Gregorys Coffee,56,3.0,40.7613048223226,-73.9834131292426,$
1030,kZIWqN41LuG3AoOIFo2RCA,A Little Taste,96,4.5,40.746735,-73.992618,$
1031,0Jd7NJQjxyRjYnbszVnbfQ,Yorkafe,106,4.5,40.7738001280068,-73.9481289465576,$
1032,4lz57kNVg-5_WZD1aIoaKQ,Matto Espresso,18,4.5,40.75161,-73.97069,$
1033,zwFS-FcGe062to_rWWkLCw,Bouchon Bakery,763,4.0,40.7582232250109,-73.9788105906568,$$
1034,sM1mrw5y2ttH6GHNTRNieg,Mia’s Bakery,85,4.0,40.7596408145034,-73.984548577331,None
1035,jF2iygogFDhvY-54GQbf7A,Matto Espresso,62,4.5,40.75024,-73.97776,$
1036,eoYjFec6dNDO8VOA9N_8yw,COFFEED - LIC Landing,149,3.0,40.7417419192529,-73.9609777574249,$$
1037,ocnBwDrl3Q0iWdMFrS0T3g,Little Collins,3,4.0,40.75686,-73.97228,None
1038,ndd1BQLqFINytM4kbkCjgQ,La Bergamote,357,4.0,40.7663868,-73.9915846,$$
1039,CjIBoGl2gdvojZvVlyPIgg,Huascar & Co Bakeshop,178,4.5,40.7671574,-73.9895795,$$
1040,zEla9TXv0YUfP_ax0lx8YQ,Oren's Daily Roast,72,3.5,40.7752048,-73.9589079,$$
1041,ymo6VZtv9zvBl86ZRhPyBA,Ispresso at park,125,4.5,40.77864,-74.0167699,$
1042,aPtFBavkEgpwqFfEwvK4FQ,Parliament Coffee,15,3.0,40.7793,-73.97438,$
1043,1leTPuX7hcmWMlJeHNpKvA,Wattle Cafe,171,4.0,40.74513,-73.97835,$$
1044,02mNOAlJEyPG-3zgHBgWoQ,Gregorys Coffee,115,3.5,40.7536813198123,-73.9922701723743,$$
1045,hMZUfiT442J949qlOEhwhw,Billy’s Bakery - Upper West Side,17,4.0,40.78243,-73.97536,None
1046,3-4GEQCrjj0eDfzaKd1oGQ,Blank Slate Tea,97,4.0,40.74537,-73.98453,$$
1047,BdxoFqSsygJiOiAVOadrag,ON/OFF Coffee,1,4.0,40.7542123,-73.9800242,None
1048,QUGOy2_I7W-GoZr3-ljITA,The 18th Room,59,4.5,40.74364,-74.00318,$$$
1049,oW6ZKzXpygrr1QqU_BDjGw,The Sensuous Bean,86,4.0,40.7756488770247,-73.9787799865007,$$
1050,eommI5ObSvEqSp1PUjDGBw,Bosie Bakery,45,4.5,40.7929217833807,-73.9403925772982,$
1051,mBgxMYxUkPGJYU8BSyiMLA,Hotel Chocolat,41,5.0,40.75277,-73.97491,None
1052,jJqZrvbMK6CAft44m7UPFA,Aroma Espresso Bar,328,3.5,40.7130021842013,-74.0099036917633,$$
1053,I9dvU8i2YOwg9o6HEtbtNA,Irving Farm New York,265,3.0,40.77558,-73.95658,$$
1054,-9FguycQCvs63l8PJ0QmfQ,Ateaz Organic Coffee & Tea Upper East Side,54,4.5,40.775186,-73.9538946,$
1055,vGhqrF0tCcWmCn2osSOJXA,Jack's Stir-Brew Coffee,8,3.5,40.7408319,-74.0071989,$$
1056,HZoA3-oZiS3DbMonlgclAw,Grand Salon,29,4.0,40.7609798759222,-73.9773128181696,$$$$
1057,uwPfP8Eac1skrm0FG6K-UA,Pomme Palais,94,4.0,40.7581433,-73.9746727,$$
1058,gV2vRrSgP3B0AC3S8TuvWQ,Tudor Cafe,36,4.5,40.74804,-73.971,$
1059,oxa7ZhlDXm85TbbAVtcaQw,Gregorys Coffee,22,3.0,40.758785,-73.974494,$$
1060,MjvH-4yw0L5atv3Z7xDfDQ,Li'l Jay's,2,4.0,40.7716270154089,-73.9902999986886,None
1061,VbEBBk78LFMJ-aEybF4PtQ,Cofesta,29,4.0,40.74451,-73.99014,$$
1062,t3ffQxRPYPaFajywCZEBtA,Le Tea,93,4.0,40.74355,-73.98891,$$
1063,ijj-Ggsw4zbY-WtdGJZG_A,Kaffe A Kaffe,4,3.0,40.76362,-73.9812,None
1064,j5psUbOP3fLMwEiJ68rIVw,Dan Jones,22,4.0,40.76074217,-73.96731033,None
1065,mJXouPmhHK7gV7AZkQiBdA,Café D'Avignon,26,4.5,40.75238,-73.98939,None
1066,tpPd77hwFlci6jT2E-0VfA,Corvo Coffee,42,4.0,40.7550947497735,-73.9908599999986,$
1067,9k8dYPFBuG9FGN9C5WAkxw,By The Way Bakery,116,4.5,40.7779327,-73.9569132,$
1068,xGQ26ijvBi9DKVVG7DQOlA,Le Moulin a Cafe,318,4.0,40.7697981,-73.9518043,$$
1069,h42-x-yyEuuSV1RrPmfYWg,David Rubenstein Atrium,83,4.0,40.77112,-73.98283,$
1070,TqumO9YCFsKv3plJRsyP0A,The Greats Of Craft,26,5.0,40.7563277,-73.964548,None
1071,sSXaFhIyGGjhp5Pkj_txRw,by CHLOE. Fashion District,3,4.5,40.75275,-73.98756,None
1072,R22RyyHNtyh9UW60h2_EDg,GFG Bakery,44,4.5,40.7639,-73.98887,None
1073,QfMHjP03mJQ6-7HiTIRIkg,Kaffe 1668,1,5.0,40.7208443,-74.009613,None
1074,d7pZUO8BmiqII129kkRMKA,Gregorys Coffee,27,2.5,40.76018,-73.99113,$$
1075,a3fdoTaLcQDBA7np5MgBZA,Ole & Steen,8,4.0,40.753348,-73.984963,None
1076,GdomoHz5DwkS54hISKZZeQ,Matto Espresso,2,5.0,40.75153,-73.98379,None
1077,0uyNyorc1m-W0R4zd-wvhQ,Beard Papa's,88,4.5,40.75714,-73.96782,None
1078,-FqfJMczm1bU51CXee42WQ,Olive Branch Bistro,2,5.0,53.741054,-2.014245,££
1079,gh7PxZ_xkttCbkFRO2nOLg,Nespresso Boutique,207,3.5,40.77313,-73.96426,$$
1080,QustWvqkwp-L5fEjOHV7AA,Beanocchio Cafe,157,4.0,40.76941,-73.95229,$
1081,yicBRA8X7urJyKn6aF2wzw,Sullivan Street Bakery,271,3.5,40.7474103457198,-74.0005904621599,$$
1082,1uPB-IOaoWd4s2jNFpZgVw,Poseidon Bakery,180,4.5,40.7600399,-73.99168,$
1083,pxcp0faIbkBJY57G4v4_jw,Bluestone Lane,14,3.5,40.73934,-73.98957,None
1084,qvwJSGnJBD4_vWCWHgWHmA,Dr Smood,141,4.0,40.74432,-73.98919,$$
1085,oV9bW0TQyZth6iZmZj2laA,Polosud Gelato Coffee Pastries,2,5.0,40.76746,-73.98568,None
1086,Wh2K9iqjBmnlqv3T8bu6sA,Simit Sarayi,323,4.0,40.751213,-73.982086,$$
1087,Fo4ERbuHK-AmLON6Zao8aQ,Dino's Coffee Shop,12,5.0,40.760388,-73.985678,$
1088,T7mPRuo35ALZcfukT2YH9g,Bandit,1,5.0,40.75168,-73.97843,None
1089,sUzVpnuPw__ukXLYccdhdg,Joe Coffee Company Pro Shop,52,3.5,40.7423200793938,-73.9949144607306,$$
1090,f_qqR6Lvv4zjthcfI_jRlQ,Maison Kayser,116,3.5,40.7636157,-73.9778702,$$
1091,Kmb0beFbRGOynNh-3tH4Mg,Spare Moment Coffee Roasters,3,5.0,40.73524,-73.95225,None
1092,4Qd80GOVIPioPNS1-CKEfw,Cha Cha Matcha,386,4.0,40.7445946989448,-73.9886974359612,$$
